name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC12069569,6526.7521732711075,130.53504346542212,8.864837842268066,0.3613527740338665,44.687,2.162,-0.049280000000000004,0.013496188999999999,3.827979802126693,0.06090329297876746,0,0,0
KIC7799349,5040.296606043754,100.80593212087507,4.584982433985986,0.14381747934781594,33.299,0.322,0.23765846,0.0060181054,3.6706640610173698,0.007817825974617108,0,0,0
KIC5950854,6170.310313460918,123.40620626921837,2.055405992895261,0.07089689577639824,96.857,0.194,-0.220939,0.011169638999999999,4.233009478728791,0.00963336462955284,0,1,1
KIC5822889,5021.213650022188,100.42427300044376,11.752608040506313,0.6478720355589616,19.708,0.127,-0.08265655,0.0077440105000000006,3.399939346802708,0.01219234599496685,0,0,0
KIC8016496,6666.132635361409,133.32265270722817,6.556178147034139,0.3794253813882058,53.51300000000001,3.752,0.08806,0.015366518000000001,3.980643806457938,0.042789088195113074,0,0,0
KIC6947945,5527.110616918042,110.54221233836084,4.214798699092484,0.17033497634393147,43.66,1.416,-0.07018055,0.008910153,3.7941489275048967,0.010977811184577541,0,0,0
KIC10070754,6552.446135028218,131.04892270056436,2.7022799198318763,0.0843005065797735,100.028,2.262,-0.21419899999999997,0.017159715,4.2977667795542684,0.047090392703121146,0,0,0
KIC6802438,5310.720151278971,106.21440302557941,5.365598054276747,0.1831060502402515,34.56,0.183,-0.20454155,0.009137689000000001,3.6827176234644012,0.012798538175965312,0,0,0
KIC11070918,6512.722702786332,130.25445405572665,5.410030836401958,0.18601737399209292,39.276,0.309,0.10406099999999999,0.016102022,3.813632612714252,0.021614639436806384,0,0,0
KIC4457351,5687.478810370453,113.74957620740906,3.160790605599348,0.11838472697224488,61.01600000000001,2.546,-0.273469,0.009474037,3.9676204652853646,0.017073432292945553,0,1,0
KIC3942719,5571.876736103,111.43753472206001,4.4424713410298775,0.1939453612861195,45.463,1.208,-0.31225154,0.013612909,3.8382811802175607,0.012793897063195937,0,1,0
KIC3112152,6192.055149327077,123.84110298654154,3.853650615306592,0.14936138875575367,65.13,2.122,-0.0082290005,0.01086914,4.042701266524388,0.020221513076358458,0,0,0
KIC10923629,6458.925741307618,129.17851482615237,10.063228454966833,0.34266114499704337,42.207,0.234,0.20368099,0.011041705,3.839408119124784,0.012370526461138905,0,0,0
KIC6049366,6521.833494394681,130.43666988789363,5.1514649931424685,0.1912199916668591,60.36,3.951,-0.152239,0.013780331000000002,3.9969320821591694,0.05138330094019631,0,0,0
KIC4914923,5818.8223473280505,116.37644694656102,2.0965459142565006,0.08575100411904035,39.276,0.309,0.10944100000000001,0.0087325545,3.78701787273985,0.02148221528494324,0,0,0
KIC3223000,6092.140552805318,121.84281105610637,2.0390327095418894,0.09177468011606082,110.919,1.662,-0.14458900000000002,0.012144138,4.367006472312776,0.09526676755670642,0,1,1
